Interior Temperature 1, Interior Temperature 2, Interior Temperature 3, Exterior Temperature, Pressure, Humidity, GPS Time 1, Latitude 1, Longitude 1, Altitude 1, Number of GPS Satellites 1, GPS Time 2, Latitude 2, Longitude 2, Altitude 2, Acceleration (x), Acceleration (y), Acceleration (z), Rotation Rate (x), Rotation Rate (y), Rotation Rate (z), Magnetic Field (x), Magnetic Field (y), Magnetic Field (z), Pitch, Roll, Yaw, Time Since Reset, Data Logging Status, Data Filename, Data Age, Relay States
83.75, 82.8499984741211, 86.74449157714844, 78.46249389648438, 11.8321637805, 24.37261962890625, 2019-09-02 12:58:00, 37.6258567, -104.7784983, 6203.084188000001, 9, 2019-09-02 12:58:08, 37.62586, -104.77851, 6183.727232, 0.03269600123167038, -0.022996999323368073, 1.0107089281082153, 0.9100000262260437, 2.721250057220459, 0.17499999701976776, 0.2759400010108948, 0.337119996547699, -0.265720009803772, -1.852368712425232, -1.3034452199935913, 53.621063232421875, 222.272, True, DATA010.CSV, 7.128, (False, False, False, False)
83.86250305175781, 82.8499984741211, 86.82170867919922, 78.46249389648438, 11.8318737045, 24.37261962890625, 2019-09-02 12:58:36, 37.6258617, -104.7784933, 6203.084188000001, 7, 2019-09-02 12:58:42, 37.62586, -104.77851, 6183.727232, 0.033549997955560684, -0.022326000034809113, 1.001924991607666, 0.6737499833106995, 3.115000009536743, 0.33250001072883606, 0.2748199999332428, 0.33698001503944397, -0.26697999238967896, -1.9173877239227295, -1.2765165567398071, 53.51854705810547, 13.678, True, DATA011.CSV, 4.778, (False, False, False, False)
83.86250305175781, 82.73750305175781, 86.74449157714844, 78.46249389648438, 11.8312935525, 24.3802490234375, 2019-09-02 12:59:14, 37.62587, -104.778485, 6204.396524000001, 9, 2019-09-02 12:59:20, 37.62586, -104.7785083, 6183.727232, 0.03647799789905548, -0.022081999108195305, 1.0109529495239258, 0.5862500071525574, 2.8087499141693115, 0.3675000071525574, 0.2697800099849701, 0.3299800157546997, -0.26278001070022583, -2.066002607345581, -1.2512987852096558, 53.58821487426758, 13.419, True, DATA012.CSV, 5.02, (False, False, False, False)
83.63749694824219, 82.625, 86.74449157714844, 78.46249389648438, 11.8302782865, 24.34210205078125, 2019-09-02 12:59:38, 37.625865, -104.7784867, 6206.365028, 6, 2019-09-02 12:59:43, 37.62586, -104.77851, 6183.727232, 0.03245199844241142, -0.022386999800801277, 1.0046700239181519, 0.875, 3.009999990463257, 0.3762499988079071, 0.2734200060367584, 0.3319399952888489, -0.26180002093315125, -1.8496174812316895, -1.276507019996643, 53.79838943481445, 37.414, True, DATA012.CSV, 4.358, (False, False, False, False)
83.63749694824219, 82.73750305175781, 86.72517395019531, 78.46249389648438, 11.8310034765, 24.3497314453125, 2019-09-02 13:00:03, 37.6258617, -104.7784833, 6205.380776, 8, 2019-09-02 13:00:08, 37.62586, -104.77851, 6183.727232, 0.03507499769330025, -0.021715998649597168, 1.0093059539794922, 0.6387500166893005, 2.7562499046325684, 0.3499999940395355, 0.2749600112438202, 0.33235999941825867, -0.2535400092601776, -1.9898589849472046, -1.2325727939605713, 53.920806884765625, 13.615, True, DATA013.CSV, 4.806, (False, False, False, False)
83.63749694824219, 82.73750305175781, 86.82170867919922, 78.46249389648438, 11.8302782865, 24.3192138671875, 2019-09-02 13:00:27, 37.6258567, -104.7784917, 6203.084188000001, 9, 2019-09-02 13:00:31, 37.62586, -104.77851, 6183.399148, 0.034648001194000244, -0.020190998911857605, 1.00369393825531, 0.699999988079071, 2.8524999618530273, 0.3412500023841858, 0.2706200182437897, 0.3311000168323517, -0.26124000549316406, -1.9766933917999268, -1.1524457931518555, 53.58036804199219, 37.609, True, DATA013.CSV, 4.131, (False, False, False, False)
83.63749694824219, 82.8499984741211, 86.89892578125, 78.46249389648438, 11.831039736000001, 24.2886962890625, 2019-09-02 13:00:51, 37.6258567, -104.7784933, 6203.084188000001, 8, 2019-09-02 13:00:55, 37.6258617, -104.77851, 6182.414896, 0.03434300050139427, -0.022447999566793442, 1.0054019689559937, 0.6212499737739563, 2.799999952316284, 0.2887499928474426, 0.2697800099849701, 0.3357200026512146, -0.2707599997520447, -1.9558888673782349, -1.279052495956421, 53.104881286621094, 61.604, True, DATA013.CSV, 3.464, (False, False, False, False)
83.86250305175781, 82.96249389648438, 86.84101867675781, 78.46249389648438, 11.831257293, 24.26580810546875, 2019-09-02 13:01:13, 37.625855, -104.7784933, 6202.42802, 8, 2019-09-02 13:01:18, 37.6258633, -104.7785133, 6181.430644, 0.03373299911618233, -0.023180000483989716, 1.0072929859161377, 0.5162500143051147, 2.799999952316284, 0.2887499928474426, 0.2756600081920624, 0.33362001180648804, -0.2602600157260895, -1.9175409078598022, -1.318267583847046, 53.8858757019043, 84.599, True, DATA013.CSV, 3.843, (False, False, False, False)
83.86250305175781, 82.96249389648438, 86.80239868164062, 78.57499694824219, 11.830314546, 24.2734375, 2019-09-02 13:01:38, 37.6258417, -104.7784933, 6198.491012, 8, 2019-09-02 13:01:41, 37.6258633, -104.778515, 6180.7744760000005, 0.03348900005221367, -0.021410999819636345, 1.0040600299835205, 0.44624999165534973, 3.0537500381469727, 0.3412500023841858, 0.27090001106262207, 0.33250001072883606, -0.26697999238967896, -1.9098774194717407, -1.221614122390747, 53.490966796875, 108.594, True, DATA013.CSV, 3.16, (False, False, False, False)
83.9749984741211, 82.96249389648438, 86.80239868164062, 78.46249389648438, 11.829879432, 24.29632568359375, 2019-09-02 13:02:01, 37.62584, -104.7784883, 6197.50676, 7, 2019-09-02 13:02:05, 37.625865, -104.778515, 6180.118308, 0.03580699861049652, -0.022081999108195305, 0.9996680021286011, 0.5249999761581421, 2.913749933242798, 0.33250001072883606, 0.274260014295578, 0.33334001898765564, -0.2653000056743622, -2.050894260406494, -1.2654197216033936, 53.766300201416016, 131.589, True, DATA013.CSV, 3.485, (False, False, False, False)
