Interior Temperature 1, Interior Temperature 2, Exterior Temperature, Pressure, Humidity, GPS Time, Altitude, Latitude, Longitude, Number of GPS Satellites, Acceleration (x), Acceleration (y), Acceleration (z), Rotation Rate (x), Rotation Rate (y), Rotation Rate (z), Magnetic Field (x), Magnetic Field (y), Magnetic Field (z), Pitch, Roll, Yaw, Time Since Reset, Data Logging Status, Data Filename, Data Age, Relay States
85.0999984741, 83.6374969482, 78.4624938965, 11.8248393615, 26.5546264648, 2019-09-01 15:43:21, 6158.3991472, 37.6258176, -104.7784832, 7, 0.034770000726, -0.0276330001652, 1.0113799572, 0.428750008345, 3.07999992371, 0.30625000596, 0.256620019674, 0.331380009651, -0.235339999199, -1.96824908257, -1.56505024433, 52.0741271973, 7252.99, True, DATA046.CSV, 5.183, (False, False, False, False)
85.0999984741, 83.6374969482, 78.4624938965, 11.8246943235, 26.5469970703, 2019-09-01 15:43:52, 6156.7587272, 37.6258304, -104.7784832, 7, 0.0334279984236, -0.026839999482, 1.00363302231, 0.586250007153, 2.84375, 0.280000001192, 0.252840012312, 0.332080006599, -0.233240008354, -1.90696370602, -1.53188681602, 51.6050186157, 7284.067, True, DATA046.CSV, 7.263, (False, False, False, False)
84.875, 83.6374969482, 78.4624938965, 11.8241141715, 26.6385498047, 2019-09-01 15:45:32, 6158.7272312, 37.6257888, -104.7784896, 7, 0.0361119993031, -0.0260469987988, 1.00491392612, 0.516250014305, 2.7650001049, 0.314999997616, 0.255919992924, 0.332080006599, -0.243880003691, -2.05737161636, -1.48475289345, 51.9399185181, 7384.033, True, DATA046.CSV, 6.786, (False, False, False, False)
85.0999984741, 83.6374969482, 78.4624938965, 11.8233889815, 26.6538085938, 2019-09-01 15:46:40, 6165.2889112, 37.625808, -104.7785088, 7, 0.038368999958, -0.0301949996501, 1.00753700733, 0.384999990463, 2.7650001049, 0.262499988079, 0.254519999027, 0.335020005703, -0.24472001195, -2.17990469933, -1.71659040451, 51.5445098877, 7451.881, True, DATA046.CSV, 5.274, (False, False, False, False)
84.9875030518, 83.6374969482, 78.4624938965, 11.824150431, 26.6309204102, 2019-09-01 15:47:18, 6166.2731632, 37.625792, -104.7784896, 7, 0.0341599993408, -0.023302000016, 1.0027179718, 0.65625, 2.91374993324, 0.420000016689, 0.256060004234, 0.335720002651, -0.249480009079, -1.95063769817, -1.33124768734, 51.6534500122, 7489.863, True, DATA046.CSV, 0.23, (False, False, False, False)
85.2124938965, 83.6374969482, 78.4624938965, 11.823932874, 26.6614379883, 2019-09-01 15:48:20, 6165.2889112, 37.6258016, -104.7785088, 7, 0.0308659989387, -0.026900999248, 1.00479197502, 0.507499992847, 2.87000012398, 0.0962499976158, 0.257740020752, 0.335299998522, -0.249760001898, -1.75887393951, -1.53359663486, 51.8689308167, 7551.474, True, DATA046.CSV, 5.227, (False, False, False, False)
84.9875030518, 83.6374969482, 78.4624938965, 11.8238966145, 26.6461791992, 2019-09-01 15:48:50, 6165.9450792, 37.625824, -104.7785152, 7, 0.0321469977498, -0.0296459998935, 1.01083099842, 0.490000009537, 2.86124992371, 0.455000013113, 0.256620019674, 0.332780003548, -0.255500018597, -1.82075500488, -1.67990875244, 51.9572563171, 7582.673, True, DATA046.CSV, 7.171, (False, False, False, False)
85.2124938965, 83.6374969482, 78.4624938965, 11.8236065385, 26.6309204102, 2019-09-01 15:49:29, 6160.0395672, 37.6258368, -104.7784896, 7, 0.0355629995465, -0.023423999548, 1.00467002392, 0.262499988079, 2.9224998951, 0.314999997616, 0.260680019855, 0.338100016117, -0.238000005484, -2.02674126625, -1.33561575413, 51.9527435303, 7620.904, True, DATA046.CSV, 2.096, (False, False, False, False)
85.2124938965, 83.6374969482, 78.4624938965, 11.8240416525, 26.6690673828, 2019-09-01 15:49:59, 6153.1498032, 37.625856, -104.7785088, 7, 0.0356239974499, -0.0262299999595, 1.00168097019, 0.411249995232, 2.75624990463, 0.455000013113, 0.26221999526, 0.339640021324, -0.243180006742, -2.03612351418, -1.50000333786, 51.990032196, 7650.713, True, DATA046.CSV, 5.449, (False, False, False, False)
85.2124938965, 83.75, 78.4624938965, 11.8236790575, 26.71484375, 2019-09-01 15:50:37, 6142.6511152, 37.6258176, -104.7785088, 7, 0.0271450001746, -0.02702299878, 1.00320601463, 0.944999992847, 2.74749994278, 0.288749992847, 0.259700000286, 0.330400019884, -0.250880002975, -1.54938352108, -1.54298257828, 52.4879417419, 7688.633, True, DATA046.CSV, 0.702, (False, False, False, False)
