Interior Temperature 1, Interior Temperature 2, Interior Temperature 3, Exterior Temperature, Pressure, Humidity, GPS Time 1, Latitude 1, Longitude 1, Altitude 1, Number of GPS Satellites 1, GPS Time 2, Latitude 2, Longitude 2, Altitude 2, Acceleration (x), Acceleration (y), Acceleration (z), Rotation Rate (x), Rotation Rate (y), Rotation Rate (z), Magnetic Field (x), Magnetic Field (y), Magnetic Field (z), Pitch, Roll, Yaw, Time Since Reset, Data Logging Status, Data Filename, Data Age, Relay States
0, 0, 0, 0, 0.0, 0, 1999-12-31 17:00:00, 0.0, 0.0, 0.0, 0, 1999-12-31 17:00:00, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0, DATA000.CSV, 0.0, (False, False, False, False)
0, 0, 0, 0, 0.0, 0, 1999-12-31 17:00:00, 0.0, 0.0, 0.0, 0, 1999-12-31 17:00:00, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0, DATA000.CSV, 0.0, (False, False, False, False)
0, 0, 0, 0, 0.0, 0, 1999-12-31 17:00:00, 0.0, 0.0, 0.0, 0, 1999-12-31 17:00:00, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0, DATA000.CSV, 0.0, (False, False, False, False)
0, 0, 0, 0, 0.0, 0, 1999-12-31 17:00:00, 0.0, 0.0, 0.0, 0, 1999-12-31 17:00:00, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0, DATA000.CSV, 0.0, (False, False, False, False)
0, 0, 0, 0, 0.0, 0, 1999-12-31 17:00:00, 0.0, 0.0, 0.0, 0, 1999-12-31 17:00:00, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0, DATA000.CSV, 0.0, (False, False, False, False)
0, 0, 0, 0, 0.0, 0, 1999-12-31 17:00:00, 0.0, 0.0, 0.0, 0, 1999-12-31 17:00:00, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0, DATA000.CSV, 0.0, (False, False, False, False)
0, 0, 0, 0, 0.0, 0, 1999-12-31 17:00:00, 0.0, 0.0, 0.0, 0, 1999-12-31 17:00:00, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0, DATA000.CSV, 0.0, (False, False, False, False)
0, 0, 0, 0, 0.0, 0, 1999-12-31 17:00:00, 0.0, 0.0, 0.0, 0, 1999-12-31 17:00:00, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0, DATA000.CSV, 0.0, (False, False, False, False)
0, 0, 0, 0, 0.0, 0, 1999-12-31 17:00:00, 0.0, 0.0, 0.0, 0, 1999-12-31 17:00:00, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0, DATA000.CSV, 0.0, (False, False, False, False)
0, 0, 0, 0, 0.0, 0, 1999-12-31 17:00:00, 0.0, 0.0, 0.0, 0, 1999-12-31 17:00:00, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0, DATA000.CSV, 0.0, (False, False, False, False)
0, 0, 0, 0, 0.0, 0, 1999-12-31 17:00:00, 0.0, 0.0, 0.0, 0, 1999-12-31 17:00:00, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0, DATA000.CSV, 0.0, (False, False, False, False)
0, 0, 0, 0, 0.0, 0, 1999-12-31 17:00:00, 0.0, 0.0, 0.0, 0, 1999-12-31 17:00:00, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0, DATA000.CSV, 0.0, (False, False, False, False)
0, 0, 0, 0, 0.0, 0, 1999-12-31 17:00:00, 0.0, 0.0, 0.0, 0, 1999-12-31 17:00:00, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0, DATA000.CSV, 0.0, (False, False, False, False)
0, 0, 0, 0, 0.0, 0, 1999-12-31 17:00:00, 0.0, 0.0, 0.0, 0, 1999-12-31 17:00:00, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0, DATA000.CSV, 0.0, (False, False, False, False)
